CAMR:IN20:186:R_DIST,Pulse_length,FBCK:BCI0:1:CHRG_S,SOLN:IN20:121:BACT,QUAD:IN20:121:BACT,QUAD:IN20:122:BACT,ACCL:IN20:300:L0A_ADES,ACCL:IN20:300:L0A_PDES,ACCL:IN20:400:L0B_ADES,ACCL:IN20:400:L0B_PDES,QUAD:IN20:361:BACT,QUAD:IN20:371:BACT,QUAD:IN20:425:BACT,QUAD:IN20:441:BACT,QUAD:IN20:511:BACT,QUAD:IN20:525:BACT,OTRS:IN20:621:XRMS,OTRS:IN20:621:YRMS
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.0026315789473684214,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,48.81209330783528,68.39103952601101
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.001578947368421053,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,47.12444540382757,65.6851067207252
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.0005263157894736855,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,44.94128023163569,66.06690870231098
423.867825,1.8550514181818183,0.25,0.48,0.01,0.0005263157894736838,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,43.50604922353473,64.35051990923031
423.867825,1.8550514181818183,0.25,0.48,0.01,0.001578947368421053,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.63172525285326,61.24096845375491
423.867825,1.8550514181818183,0.25,0.48,0.01,0.0026315789473684206,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.59392381323423,59.73360572567623
423.867825,1.8550514181818183,0.25,0.48,0.01,0.003684210526315788,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,41.2925376680824,58.87117556000041
423.867825,1.8550514181818183,0.25,0.48,0.01,0.004736842105263157,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.0868936594133,59.61812513487356
423.867825,1.8550514181818183,0.25,0.48,0.01,0.005789473684210527,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.10269459955576,57.40234515770529
423.867825,1.8550514181818183,0.25,0.48,0.01,0.006842105263157894,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,41.86692930271015,59.70558207073737
423.867825,1.8550514181818183,0.25,0.48,0.01,0.007894736842105262,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.26417385914675,56.70459806630398
423.867825,1.8550514181818183,0.25,0.48,0.01,0.00894736842105263,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,41.37969747675428,59.399031432904735
423.867825,1.8550514181818183,0.25,0.48,0.01,0.01,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,41.730953852498146,59.76926487739087
423.867825,1.8550514181818183,0.25,0.48,0.01,0.015,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,45.70195785786511,64.9746076252337
423.867825,1.8550514181818183,0.25,0.48,0.01,0.015,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,45.8965495404172,66.65938060814644
423.867825,1.8550514181818183,0.25,0.48,0.01,0.015,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,44.323307636638035,65.64540313902206
423.867825,1.8550514181818183,0.25,0.48,0.01,0.014421052631578947,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,45.83583718812381,69.5783707703368
423.867825,1.8550514181818183,0.25,0.48,0.01,0.012894736842105264,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.941593705521136,58.446463156689845
423.867825,1.8550514181818183,0.25,0.48,0.01,0.01136842105263158,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.3998548189971,55.01587485931323
423.867825,1.8550514181818183,0.25,0.48,0.01,0.009842105263157895,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.57456936327146,59.89605244283684
423.867825,1.8550514181818183,0.25,0.48,0.01,0.008315789473684212,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.03074154901452,57.90020434216819
423.867825,1.8550514181818183,0.25,0.48,0.01,0.0067894736842105275,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.85042790287077,59.38749904994018
423.867825,1.8550514181818183,0.25,0.48,0.01,0.005263157894736843,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.77613740632574,58.82191594549094
423.867825,1.8550514181818183,0.25,0.48,0.01,0.00373684210526316,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,39.6420214547261,58.53750521162433
423.867825,1.8550514181818183,0.25,0.48,0.01,0.0022105263157894753,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,40.34117182441724,60.36743681857309
423.867825,1.8550514181818183,0.25,0.48,0.01,0.0006842105263157906,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,43.94595632583596,64.45123508335114
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.000842105263157894,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,44.97354160676863,63.55050728331564
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.002368421052631575,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,48.73544025090601,67.5288063419398
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.00389473684210526,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,50.90140930388534,71.50282090777934
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.0054210526315789445,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,55.48386902900956,72.35349674445783
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.006947368421052629,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,62.33109278719667,75.08523630176894
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.008473684210526314,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,67.82853866753221,79.70801868221712
423.867825,1.8550514181818183,0.25,0.48,0.01,-0.01,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,73.24664146301274,77.82272686961352
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,38.02183112913967,48.15081381713442
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.29690007700208,44.79776131673656
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.984693555530114,44.771225473783986
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.0249250401,46.36003492429455
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.194037427020476,47.183969682761926
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.97725579184971,44.7136055941606
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.13049225999649,46.060908568096444
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.94713107310812,44.93344416367866
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.68182677068158,46.87204611179567
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.57722872962895,45.39704494971613
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.66611041466304,45.75883316579215
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.258898371022084,47.96563204160702
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.67015592685509,44.12086560398147
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.96799621402542,45.10660939188676
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.386561416166934,46.875185137702815
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,35.702420774546106,44.915695015203845
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.61693934431912,46.791777797859694
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.54593105133378,45.603004563889
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.895063468064784,47.390007187173644
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.70936190608328,47.77621843009428
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.00395382590146,45.77885051925561
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.67212616896851,45.617998279909514
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.780442709796304,47.61571275139432
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.81293378426002,47.154438949236564
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.00120388111272,46.46960714781793
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.69845678374594,46.61634460286193
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.95827059441997,48.43603241167481
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.25772266406472,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,38.65708716488988,47.823499561815005
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.7,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,394.2149053593444,551.6686339496109
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.6500000000000004,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,338.18046937573644,1042.1088557893754
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,48.64767420157483,85.16929314260764
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2857142857142856,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,42.43944436211813,82.87494629980192
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2714285714285714,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,39.0141006243039,59.57586992370413
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.257142857142857,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.187359331603105,51.17786062398463
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.242857142857143,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,39.00187014303181,47.105453706545944
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2285714285714286,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,43.89913003491059,54.19933230841473
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,51.125266827363085,99.94226392921566
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2785714285714285,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,43.42933029667512,63.898397876829705
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.257142857142857,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.85165766826673,46.65004122927577
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2357142857142858,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,37.17269634363453,48.59252771818556
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.214285714285714,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,49.430910777388334,61.62883733000989
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1928571428571426,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,63.37866604115185,74.89853758876353
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1714285714285713,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,76.93862218254014,92.70012692534867
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.15,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,97.35990072082143,118.35718264182067
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1285714285714286,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,112.0586684034294,154.96826508607123
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.107142857142857,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,127.64752139189774,179.43987666982645
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.085714285714286,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,136.48349117653922,219.11510250773114
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.06,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,7.852148595987226,7.270187820468944
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.0778947368421052,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,167.68220097303643,224.24527514337746
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.0957894736842104,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,144.41138018177688,217.32362089883026
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1136842105263156,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,131.3105470175082,195.8119168502917
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1315789473684212,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,121.80638725904635,173.38659052466468
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1494736842105264,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,109.67778093263205,147.61951165328296
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.1673684210526316,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,99.58256089706006,116.9882904886077
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.185263157894737,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,78.13327167473025,97.03262302406596
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.203157894736842,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,68.82997162783067,80.7750965306968
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.221052631578947,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,59.27560299741276,68.7770407808941
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.238947368421053,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,44.43687798372786,55.000224766132625
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.256842105263158,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,38.14480060781759,47.80254520376903
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.274736842105263,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,36.334144146337,46.41578336084608
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2926315789473684,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,7.341329008570364,113.56959881371031
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3105263157894735,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,45.567888160069664,103.05669916726912
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3284210526315787,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,51.56793145480152,123.81583747729938
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3463157894736844,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,68.82905056517606,135.4680027790423
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3642105263157895,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,80.06194427466419,178.46331272904655
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.3821052631578947,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,89.8610408900861,206.1525943685669
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.4,2.562017908516247,-2.2622652382165476,-0.0165,2.832662817844138,-2.7361186384818854,103.27715869816633,214.3483109021402
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.4,-0.0165,2.832662817844138,-2.7361186384818854,50.24945709527974,51.79953286190973
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.325,-0.0165,2.832662817844138,-2.7361186384818854,41.87831971670339,51.67865704258267
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.25,-0.0165,2.832662817844138,-2.7361186384818854,38.02162451933377,48.28132237267959
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.175,-0.0165,2.832662817844138,-2.7361186384818854,40.23493449007291,46.9920580094142
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.1,-0.0165,2.832662817844138,-2.7361186384818854,51.60211417130592,47.64792980606194
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-3.0,-0.0165,2.832662817844138,-2.7361186384818854,201.63915000687308,124.86863914554293
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.7,-0.0165,2.832662817844138,-2.7361186384818854,125.4343133992579,89.28383590147085
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.4,-0.0165,2.832662817844138,-2.7361186384818854,53.711972912165656,63.99638579670282
423.867825,1.8550514181818183,0.25,0.48,0.004377833742743885,0.006700603676051485,58.0,-9.53597349,70.0,9.85566222,-3.2577,2.562017908516247,-2.1,-0.0165,2.832662817844138,-2.7361186384818854,50.27326301877667,44.35551919405035
